ns_queue,ew_queue,ns_wait,ew_wait,ns_count,ew_count,ns_speed,ew_speed,time_since_switch,delta_queue,decision
2,0,6.0,0.0,3,0,9.859197370022436,201.41999999999996,1,2,0
2,0,8.0,0.0,3,0,10.362308562773562,201.41999999999996,1,2,0
4,0,10.0,0.0,5,0,6.073298518939209,201.41999999999996,1,4,0
2,0,12.0,0.0,5,0,6.572040798304681,201.41999999999996,1,2,0
1,0,6.0,0.0,3,2,11.408582365937619,91.66626257336932,1,1,0
1,1,0.0,0.0,4,3,8.149728023885535,57.59993786912721,1,0,0
0,0,0.0,0.0,5,2,6.584028590856451,89.72026188159828,2,0,1
0,0,0.0,0.0,4,3,8.5912701218828,59.66876972675478,3,0,0
0,2,0.0,0.0,4,4,7.285769821324337,42.14674741239071,4,-2,1
1,0,0.0,0.0,5,4,6.553959692211592,43.62779953641767,5,1,0
0,0,0.0,0.0,2,5,19.779129919364518,34.19253823331362,1,0,1
0,1,0.0,0.0,2,6,21.985326438119102,29.084538893145037,2,-1,1
0,0,0.0,0.0,3,4,14.324553749848262,46.32110117801095,3,0,0
0,1,0.0,1.0,3,4,15.36923941417887,45.781582005909584,4,-1,1
0,1,0.0,2.0,1,5,54.57215224005225,34.84099687401216,5,-1,1
0,3,0.0,4.0,1,5,52.573473343203624,34.97322119477182,6,-3,1
0,4,0.0,8.0,1,5,52.326836862668245,34.95814698468085,7,-4,1
0,4,0.0,12.0,1,5,53.478554994051194,35.16691592727251,8,-4,1
0,5,0.0,16.0,0,6,55.56,29.476235931048155,9,-5,1
0,4,0.0,20.0,0,6,55.56,29.61220413426483,10,-4,1
0,5,0.0,24.0,0,7,55.56,25.051498738991572,11,-5,1
1,4,0.0,28.0,1,7,41.67,24.991485806121172,12,-3,1
0,5,0.0,33.0,1,7,44.189606401119384,25.02398475232658,13,-5,1
0,7,0.0,39.0,1,8,46.439647232000716,21.969759546190964,14,-7,1
0,6,0.0,45.0,1,8,48.82696264749859,21.804871190563553,15,-6,1
1,6,0.0,51.0,2,8,18.45183214149205,21.719637303610853,16,-5,1
0,7,0.0,58.0,1,9,42.971962876319886,19.00820111888646,17,-7,1
0,8,0.0,66.0,2,8,22.304372590158426,21.705641359946142,18,-8,1
1,8,0.0,74.0,3,8,14.534339903532413,21.705079527567086,19,-7,1
0,8,0.0,82.0,2,8,23.340367889773333,21.70501766804683,20,-8,1
1,8,0.0,90.0,2,9,15.87480034484528,18.84869606749742,21,-7,1
1,8,0.0,98.0,4,8,7.693953677344835,21.705,22,-7,1
0,8,0.0,106.0,4,8,9.023756916619929,21.705,23,-8,1
1,8,0.0,114.0,4,9,8.470962674074434,18.78898808106573,24,-7,1
1,8,0.0,122.0,4,9,8.646786244291638,18.926311149704233,25,-7,1
0,9,0.0,130.0,5,9,6.4362025103438425,19.293333333333333,26,-9,1
0,8,0.0,138.0,5,9,6.350496416779713,19.33107074377903,27,-8,1
2,6,1.0,99.0,6,9,4.601929863611225,16.673465932950347,28,-4,1
1,4,2.0,64.0,5,9,6.015952188199101,16.990118738075125,29,-3,1
4,2,5.0,31.0,6,9,4.926519319207969,17.450950315830223,30,2,1
3,1,8.0,15.0,6,9,4.977395001231475,18.097830497115233,31,2,0
3,1,11.0,0.0,6,10,4.869556751180226,15.220574170153082,1,2,0
5,0,15.0,0.0,7,10,4.026080186409321,16.442184364357054,1,5,0
5,0,20.0,0.0,7,10,3.991524866375868,16.502328172186818,1,5,0
6,1,26.0,0.0,7,9,3.9785823050095854,19.00422779648566,1,5,0
6,1,32.0,0.0,7,9,3.975469014205285,18.234984861660067,1,5,0
7,0,39.0,0.0,7,8,3.971710521268975,22.226252566578488,1,7,0
7,1,46.0,0.0,7,8,3.969393639792632,20.80590294364393,1,6,0
7,0,53.0,0.0,7,7,3.968879804889336,25.36513526192318,1,7,0
7,1,60.0,0.0,7,7,3.968642578602311,25.64402413825534,1,6,0
7,1,67.0,0.0,7,7,3.968608592279477,25.278021635184253,1,6,0
7,0,74.0,0.0,7,6,3.9686001218144997,30.373636207314302,1,7,0
8,0,81.0,0.0,8,5,3.4725,36.68197470242914,1,8,0
7,0,88.0,0.0,8,5,3.5173012315484398,36.774089678219624,1,7,0
7,0,95.0,0.0,8,4,3.4870885696632232,47.46432715048204,1,7,0
7,0,102.0,0.0,8,4,3.4763208393532175,48.80339305341201,1,7,0
8,0,110.0,0.0,8,3,3.4735863532558695,65.91290779367587,1,8,0
8,0,118.0,0.0,8,2,3.4730501712385635,98.43824407815852,1,8,0
8,1,126.0,0.0,8,2,3.472520873201383,92.73074958165108,1,7,0
8,0,134.0,0.0,8,2,3.472504576875653,93.17811043500137,1,8,0
8,0,142.0,0.0,8,1,3.4725032464680856,190.5165699643502,1,8,0
8,1,150.0,0.0,8,2,3.4725,95.00188467529136,1,7,0
8,0,158.0,0.0,8,2,3.4725,95.96576074190489,1,8,0
8,0,166.0,0.0,8,2,3.4725,96.79185724147064,1,8,0
8,0,174.0,0.0,8,2,3.4725,94.80756563678722,1,8,0
8,0,182.0,0.0,8,2,3.4725,96.73526061751753,1,8,0
8,0,190.0,0.0,8,2,3.4725,98.2637557380389,1,8,0
8,0,198.0,0.0,8,2,3.4725,98.58121789241002,1,8,0
8,0,206.0,0.0,8,1,3.4725,199.29669762348573,1,8,0
8,0,214.0,0.0,8,1,3.4725,198.48877145482044,1,8,0
6,1,156.0,0.0,6,4,4.63,40.22273000800938,1,5,0
4,0,99.0,0.0,6,3,4.776992338914544,56.55232477228467,1,4,0
2,0,44.0,0.0,6,3,5.0513968542487016,58.214633917094524,1,2,0
0,0,0.0,0.0,6,3,4.377528994323029,59.30186035591805,1,0,1
0,0,0.0,0.0,6,3,4.2026653380392505,60.48615424475897,2,0,1
1,1,0.0,0.0,8,3,3.3988914090786486,57.8429104276114,3,0,1
1,1,0.0,0.0,7,5,3.8521289788121678,32.7918735990513,4,0,0
0,0,0.0,0.0,7,4,4.467559616721371,43.46763302106072,5,0,1
1,1,0.0,1.0,6,5,4.976969004015064,34.30637887983151,6,0,1
1,1,0.0,2.0,7,4,4.331671904877465,45.174656127668186,7,0,1
0,1,0.0,3.0,6,3,5.551252266241639,61.56848793635104,8,-1,1
0,2,0.0,4.0,4,6,8.311144031958898,28.18189830807404,9,-2,1
2,2,0.0,6.0,6,4,4.734243986264558,43.74906693625623,10,0,1
0,2,0.0,8.0,6,4,5.789008567157436,43.83215869435273,11,-2,1
0,3,0.0,11.0,4,5,9.424563320628733,34.215773574446914,12,-3,1
1,4,0.0,14.0,4,6,8.299825806761913,28.476483006674755,13,-3,1
0,3,0.0,17.0,5,5,7.38072432218983,34.81966038936414,14,-3,1
0,4,0.0,21.0,3,6,15.624908079762461,28.31190539297616,15,-4,1
0,4,0.0,25.0,1,7,46.19747729568209,23.972134960223247,16,-4,1
1,4,0.0,29.0,4,5,10.4319032727342,34.75180665630054,17,-3,1
1,4,0.0,33.0,5,5,5.793285922537686,34.74119548751279,18,-3,1
0,5,0.0,38.0,2,6,16.996616937043147,28.318863347054492,19,-5,1
1,5,0.0,43.0,4,5,8.318674056774885,34.72829884142946,20,-4,1
1,5,0.0,48.0,5,5,6.983735629244478,34.7280217408153,21,-4,1
0,5,0.0,53.0,3,6,12.24754707222106,28.239127098633134,22,-5,1
1,6,0.0,58.0,4,7,8.019442992671394,24.202065610080695,23,-5,1
0,5,0.0,63.0,5,6,7.040828124722017,29.156632172667106,24,-5,1
0,5,0.0,68.0,4,7,9.751404510219603,24.5766796493171,25,-5,1
1,6,0.0,73.0,3,8,14.187562673329381,21.442010732242487,26,-5,1
0,5,0.0,78.0,3,8,14.550695582704313,21.721490134446853,27,-5,1
1,5,0.0,83.0,4,8,6.851685803818404,21.613961457322013,28,-4,1
1,5,0.0,88.0,5,7,5.808746884148642,25.127355857005277,29,-4,1
0,5,0.0,93.0,4,7,8.343794938627024,24.926688161945346,30,-5,1
0,5,0.0,53.0,4,8,8.959324137733757,18.851134622696023,31,-5,1
1,2,0.0,32.0,4,8,9.507281650527013,19.363363843561608,32,-1,1
1,2,1.0,16.0,4,8,8.367467897148426,20.20408607607908,33,-1,1
1,1,2.0,2.0,4,8,7.821568332057546,18.715289917719748,34,0,1
3,0,4.0,0.0,5,8,5.715909617365222,20.282726623464036,35,3,0
4,0,8.0,0.0,5,8,5.580497880566173,22.508815648298963,1,4,0
3,0,10.0,0.0,5,6,5.582945811973932,29.92348357073823,1,3,0
4,2,14.0,0.0,5,8,5.569786960384333,21.95357851913668,1,2,0
4,0,18.0,0.0,5,6,5.561987283637636,29.20243683677626,1,4,0
5,0,23.0,0.0,5,5,5.559058552339557,36.55584881020981,1,5,0
5,1,28.0,0.0,5,5,5.556797398383177,35.85709145100236,1,4,0
5,0,33.0,0.0,5,4,5.556411009978371,46.21540816700622,1,5,0
5,0,38.0,0.0,5,4,5.556014789383203,47.19946510949125,1,5,0
5,1,43.0,0.0,5,5,5.556,36.84617848156448,1,4,0
5,0,48.0,0.0,5,4,5.556,48.005596329583206,1,5,0
5,0,53.0,0.0,5,4,5.556005538705948,48.925460736225624,1,5,0
6,0,58.0,0.0,6,3,4.63000434529523,64.29243090419301,1,6,0
5,0,63.0,0.0,6,2,4.750840917820654,96.59080405907005,1,5,0
5,0,68.0,0.0,6,2,4.962569528642732,97.36493128535804,1,5,0
5,0,73.0,0.0,6,2,5.149388814274377,98.2431189669052,1,5,0
5,1,78.0,0.0,6,2,4.983376987470142,92.1308158826933,1,4,0
5,0,83.0,0.0,6,2,4.688119948219627,92.92487592466995,1,5,0
5,0,88.0,0.0,6,2,4.663052028561402,93.72201377761436,1,5,0
6,0,94.0,0.0,6,1,4.63377141098398,193.27634864954274,1,6,0
6,0,100.0,0.0,6,1,4.6311853112895145,195.1609433030663,1,6,0
6,0,106.0,0.0,6,1,4.630630888285705,196.58781948927322,1,6,0
6,0,112.0,0.0,6,1,4.630189798414386,198.70830480961126,1,6,0
6,0,118.0,0.0,6,1,4.6300403355315405,200.39077967861198,1,6,0
6,0,124.0,0.0,6,1,4.63,201.3691499647466,1,6,0
6,0,130.0,0.0,6,1,4.63,200.60505774717456,1,6,0
6,1,136.0,0.0,6,1,4.63,187.52999999999997,1,5,0
6,0,142.0,0.0,6,1,4.63,189.06233854155988,1,6,0
7,0,148.0,0.0,7,1,3.968571428571429,191.27396116088607,1,7,0
4,0,93.0,0.0,5,3,5.727828794304747,56.314812543949415,1,4,0
2,1,54.0,0.0,5,4,6.20085863684884,42.82109707252529,1,1,0
1,0,27.0,0.0,5,4,6.606817258027716,43.933371265748335,1,1,0
0,0,0.0,0.0,6,3,3.558228628488559,60.81118905768957,1,0,1
0,1,0.0,0.0,5,5,5.504250176115472,35.13988689036124,2,-1,1
0,0,0.0,0.0,6,4,6.522691697780135,45.73334289106377,3,0,1
1,1,0.0,1.0,4,5,9.781003240333153,35.529213445450274,4,0,1
0,2,0.0,2.0,5,5,8.60873328333908,34.220561510222566,5,-2,1
0,1,0.0,3.0,3,5,14.259239443033644,34.4852653601901,6,-1,1
1,1,0.0,4.0,4,4,10.766813440574241,44.537307827618136,7,0,1
0,2,0.0,6.0,3,4,15.11253144275402,45.06335109755325,8,-2,1
0,4,0.0,9.0,2,6,22.775629475817624,30.002492555027278,9,-4,1
1,3,0.0,12.0,3,5,14.615283566282338,35.98847581009291,10,-2,1
0,3,0.0,15.0,3,5,15.160714065698494,35.51426870471666,11,-3,1
0,5,0.0,19.0,1,7,44.88531198751181,24.195473427439676,12,-5,1
1,4,0.0,23.0,2,7,22.215660212523073,24.63292247664791,13,-3,1
0,4,0.0,27.0,3,6,15.205624285586305,29.367226296830534,14,-4,1
0,5,0.0,32.0,2,7,22.34041113654613,24.822665141259506,15,-5,1
1,5,0.0,37.0,3,6,14.028766036257148,29.399820767816106,16,-4,1
0,6,0.0,42.0,3,7,14.91206189601158,24.962961067640055,17,-6,1
1,5,0.0,47.0,3,8,10.389841342244177,21.030980679732878,18,-4,1
0,8,0.0,54.0,2,9,18.145037930351684,18.877002266348526,19,-8,1
1,7,0.0,61.0,4,8,8.622189311094699,21.802488540163594,20,-6,1
0,7,0.0,68.0,3,9,12.175259711122777,18.981830698123197,21,-7,1
0,7,0.0,75.0,3,8,13.064776178336082,21.930669600888912,22,-7,1
1,7,0.0,82.0,3,9,14.598799205260251,19.084761211547377,23,-6,1
1,7,0.0,89.0,5,8,6.079756879848698,21.734324839033626,24,-6,1
0,8,0.0,96.0,3,10,10.964283883826582,16.960472488732496,25,-8,1
1,7,0.0,103.0,3,10,11.8771470415274,16.989698458242238,26,-6,1
0,8,0.0,111.0,4,9,9.008000256206046,19.402226806268523,27,-8,1
0,8,0.0,119.0,4,9,8.56018869689144,19.342896047922945,28,-8,1
0,9,0.0,127.0,4,10,7.635203547231807,17.370800967707005,29,-9,1
3,8,2.0,135.0,4,10,7.1353127676508485,17.370104823569147,30,-5,1
2,7,4.0,96.0,4,10,7.127205074828788,15.054761756021083,31,-5,1
2,6,6.0,65.0,4,10,7.244055548194394,15.414178069511895,32,-4,1
3,4,9.0,39.0,4,10,7.132029511266273,15.991340524499856,33,-1,1
3,2,12.0,19.0,4,10,6.979547691326687,14.585386240803462,34,1,1
3,0,15.0,0.0,4,10,6.9599636646774385,15.529724180606134,35,3,0
4,0,19.0,0.0,4,10,6.951308204028089,16.83009252872884,1,4,0
5,1,23.0,0.0,5,10,5.556838125873375,16.05877562561691,1,4,0
4,1,27.0,0.0,5,10,5.810585646642218,17.046398956725692,1,3,0
4,0,31.0,0.0,5,10,6.065020159523495,16.890153431913987,1,4,0
4,0,35.0,0.0,5,8,6.14112363321677,22.299245290061883,1,4,0
4,0,39.0,0.0,5,7,5.841749783986883,24.994969957851236,1,4,0
4,1,43.0,0.0,5,7,5.61838034459868,25.731540006853862,1,3,0
6,0,48.0,0.0,6,5,4.634156581595174,35.444836939033074,1,6,0
5,0,53.0,0.0,6,5,4.729947982547638,37.39308925449957,1,5,0
5,2,58.0,0.0,6,5,4.852937822177219,34.80091942794834,1,3,0
5,0,63.0,0.0,6,5,4.782381976142067,35.60859938826859,1,5,0
6,0,68.0,0.0,7,4,3.995375387767868,45.759128232315746,1,6,0
6,0,73.0,0.0,8,3,3.499206657870305,61.5782468751461,1,6,0
6,0,79.0,0.0,8,3,3.5221203777613495,63.391832949972574,1,6,0
7,0,86.0,0.0,8,3,3.4941014465583122,64.70723574218822,1,7,0
8,0,94.0,0.0,8,2,3.475710675629989,97.04281475845943,1,8,0
8,1,102.0,0.0,8,3,3.4736957521547236,60.33446465498603,1,7,0
8,0,110.0,0.0,8,3,3.47304007345553,61.13492081593713,1,8,0
8,0,118.0,0.0,8,3,3.472895706782806,61.446227585469906,1,8,0
8,0,126.0,0.0,8,2,3.4725508752878715,94.29911378120823,1,8,0
8,1,134.0,0.0,8,2,3.472514571524318,95.31779810499052,1,7,0
8,0,142.0,0.0,8,2,3.4725117299364,96.4115269807726,1,8,0
8,0,150.0,0.0,8,2,3.4725,94.40732846296626,1,8,0
8,0,158.0,0.0,8,2,3.4725,96.21800635186256,1,8,0
8,0,166.0,0.0,8,2,3.4725,97.84404854675586,1,8,0
8,0,174.0,0.0,8,2,3.4725,96.22717242041574,1,8,0
8,1,182.0,0.0,8,2,3.4725,87.66804763588712,1,7,0
8,0,190.0,0.0,8,2,3.4725,87.90823976980971,1,8,0
6,0,128.0,0.0,6,4,4.63,38.19767945912882,1,6,0
4,1,78.0,1.0,6,4,4.799193106050186,39.71582363532005,1,3,0
2,1,33.0,2.0,6,4,5.194818496383301,41.484091222099394,1,1,0
0,2,0.0,3.0,6,5,3.4907615075431715,32.3863089608739,1,-2,1
0,1,0.0,4.0,6,5,4.70585749937266,33.03449308986459,2,-1,1
2,2,0.0,6.0,9,4,3.077933573321636,42.170148940259764,3,0,1
0,2,0.0,8.0,6,5,5.091156431658679,33.25361944929523,4,-2,1
0,2,0.0,10.0,6,4,5.4076334620904625,43.20081624422896,5,-2,1
1,2,0.0,12.0,5,5,6.452132366824617,33.880518484099085,6,-1,1
0,3,0.0,15.0,6,3,6.179371633148858,57.88869431373886,7,-3,1
0,3,0.0,18.0,4,4,9.346602087938479,42.49588040947677,8,-3,1
1,3,0.0,21.0,4,4,10.08796498410394,42.7173606002149,9,-2,1
0,3,0.0,24.0,4,3,11.076640445580464,57.880384295013755,10,-3,1
1,3,0.0,27.0,3,4,10.560386516501689,42.143382549367814,11,-2,1
1,3,0.0,30.0,3,4,10.988531342240362,42.70352829610347,12,-2,1
0,3,0.0,33.0,4,3,8.732214402147697,57.879999999999995,13,-3,1
0,3,0.0,36.0,3,4,12.082059975588399,42.1407726740581,14,-3,1
1,3,0.0,39.0,3,4,13.331556955021034,42.46936367558665,15,-2,1
0,3,0.0,42.0,3,4,15.246378230162277,42.61050173548283,16,-3,1
0,4,0.0,45.0,3,5,14.734270777120011,33.844166294005696,17,-4,1
0,4,0.0,48.0,3,5,14.442139166218254,34.84446654092086,18,-4,1
0,3,0.0,51.0,2,5,24.403845463052658,35.107274830981154,19,-3,1
1,3,0.0,54.0,2,6,20.664533041463965,28.838370188539717,20,-2,1
0,4,0.0,57.0,2,6,20.423041225983752,29.418133970700342,21,-4,1
0,3,0.0,60.0,2,6,21.286605912495865,29.42509644292888,22,-3,1
0,3,0.0,63.0,2,6,22.341111120176492,29.489716024063977,23,-3,1
0,4,0.0,67.0,1,6,49.37297158160247,29.331468857805827,24,-4,1
0,5,0.0,71.0,0,8,55.56,21.29890517375823,25,-5,1
0,5,0.0,76.0,1,7,53.13673427503556,24.90560707298703,26,-5,1
0,6,0.0,82.0,1,7,54.4904733481165,24.924321175666876,27,-6,1
0,7,0.0,88.0,1,8,56.06672334042843,21.77500883577921,28,-7,1
0,6,0.0,94.0,0,8,55.56,21.807753096811474,29,-6,1
1,6,0.0,100.0,1,8,41.67,21.86156205812653,30,-5,1
0,5,0.0,45.0,1,8,43.58681559318677,18.630268788399057,31,-5,1
0,4,0.0,17.0,1,9,45.33651300941594,16.973814543621287,32,-4,1
0,3,0.0,4.0,1,10,47.15092802390456,15.738956729789072,33,-3,1
0,0,0.0,0.0,1,10,49.64699735837523,16.188128526773085,34,0,0
0,0,0.0,0.0,1,10,45.14699735837523,15.16441039443572,35,0,0
0,0,0.0,0.0,1,10,42.337316650655126,16.61983535500042,36,0,0
2,0,1.0,0.0,2,9,20.847463671784247,17.84133756291672,37,2,0
1,0,2.0,0.0,2,8,21.244624414846466,21.59628489965407,1,1,0
2,1,3.0,0.0,3,8,9.938077800921848,21.671515865575124,1,1,0
2,0,4.0,0.0,4,8,8.104024932612823,21.894287517435416,1,2,0
1,0,5.0,0.0,4,6,8.568590986941908,29.76611440702679,1,1,0
1,1,6.0,0.0,4,6,9.16290314184273,30.176094258476983,1,0,0
1,1,7.0,0.0,4,7,8.797361237845598,24.978690388855107,1,0,0
2,0,9.0,0.0,4,5,7.633985125620249,35.969655674765214,1,2,0
3,0,11.0,0.0,5,5,5.598335103028914,36.37950795753265,1,3,0
3,1,14.0,0.0,5,4,5.750037339273353,46.050443811328826,1,2,0
4,0,18.0,0.0,5,4,5.867776698217857,46.732761411381745,1,4,0
5,0,22.0,0.0,6,4,4.895408201018683,48.16166544787539,1,5,0
4,0,26.0,0.0,6,3,4.9948554950270445,62.86184121507238,1,4,0
4,0,30.0,0.0,6,3,4.927060966119382,64.5907470576265,1,4,0
5,0,34.0,0.0,7,2,4.093050987796954,98.68585006619944,1,5,0
5,0,39.0,0.0,7,2,4.02664014201478,98.93769053039978,1,5,0
5,0,44.0,0.0,7,1,4.016074909619374,197.28190466551132,1,5,0
6,0,50.0,0.0,7,1,3.988462760207284,197.6241212135788,1,6,0
7,0,57.0,0.0,7,1,3.971925997306102,197.61925927220398,1,7,0
7,0,64.0,0.0,7,1,3.9703159564399235,197.24332444699502,1,7,0
7,0,71.0,0.0,7,0,3.968983256749791,201.41999999999996,1,7,0
7,1,78.0,0.0,7,1,3.968753590167727,187.52999999999997,1,6,0
7,1,85.0,0.0,7,2,3.9686914212328874,87.64474685584892,1,6,0
7,0,92.0,0.0,7,2,3.9686160169874958,89.4157552129752,1,7,0
7,0,99.0,0.0,7,2,3.9685763578947806,91.42892914648866,1,7,0
7,0,106.0,0.0,7,2,3.9685801041277906,93.62720660091611,1,7,0
7,0,113.0,0.0,7,2,3.968571428571429,95.029498639873,1,7,0
5,0,74.0,0.0,5,4,5.556,40.43151984623715,1,5,0
3,1,43.0,1.0,5,4,5.820130831892934,39.42509232170839,1,2,0
1,2,12.0,3.0,5,4,6.375541473681443,39.84389670744834,1,-1,0
0,2,0.0,5.0,5,4,4.35879063289944,39.28386879223211,1,-2,1
0,2,0.0,7.0,5,4,5.8944531986755875,40.542872947321314,2,-2,1
2,2,0.0,9.0,6,3,4.147064883448157,56.00342496215713,3,0,1
0,2,0.0,11.0,5,4,6.017542135176373,40.79301224096686,4,-2,1
0,2,0.0,13.0,5,3,7.403829605875901,56.41517416316856,5,-2,1
2,2,0.0,15.0,6,3,5.207276941890768,56.51603241960669,6,0,1
0,2,0.0,17.0,6,2,5.964337904942293,86.82,7,-2,1
0,2,0.0,19.0,3,4,11.347055232773187,41.614297373567595,8,-2,1
2,2,0.0,21.0,6,2,4.957081527459125,86.82,9,0,1
0,3,0.0,23.0,6,3,5.924193986979539,57.879999999999995,10,-3,1
0,2,0.0,25.0,3,4,12.410677068015405,42.4995601315517,11,-2,1
1,2,0.0,27.0,4,4,8.225760767456958,43.27902849655948,12,-1,1
0,2,0.0,29.0,5,3,7.34549533538519,58.84884786276691,13,-2,1
1,2,0.0,31.0,4,5,7.480554032302922,33.60473508584347,14,-1,1
1,2,0.0,33.0,3,5,11.069987813727154,33.732830753555206,15,-1,1
0,3,0.0,35.0,5,4,6.446911608754746,43.46341747082832,16,-3,1
0,3,0.0,38.0,4,5,8.438208603039495,34.30121570161125,17,-3,1
1,3,0.0,41.0,4,4,9.215564256332582,43.87797893216252,18,-2,1
0,4,0.0,44.0,3,6,15.294275211481521,28.55582548360915,19,-4,1
0,3,0.0,47.0,2,6,21.471406458863058,28.851663075329657,20,-3,1
0,3,0.0,50.0,3,5,14.59116342059302,35.28602627935591,21,-3,1
0,6,0.0,54.0,2,7,23.793319731599187,25.009050328269943,22,-6,1
1,4,0.0,58.0,3,7,15.357733200142016,25.02095832529786,23,-3,1
0,4,0.0,62.0,1,8,43.64554842652753,21.692457564204254,24,-4,1
0,5,0.0,66.0,2,8,21.993029594805485,21.923599947289574,25,-5,1
1,5,0.0,71.0,3,8,14.251565019219754,21.884245852832976,26,-4,1
0,5,0.0,76.0,2,8,23.09133988106274,21.84296224343222,27,-5,1
0,7,0.0,82.0,2,9,23.287156934345376,19.361149746956055,28,-7,1
1,7,0.0,89.0,3,9,14.673668146189193,19.30031280462329,29,-6,1
1,8,0.0,97.0,4,9,7.3232845132312345,19.29814389421684,30,-7,1
0,6,0.0,40.0,4,9,7.840960976112795,16.767733215062176,31,-6,1
1,5,1.0,20.0,4,9,8.037593039049504,17.195033645037498,32,-4,1
1,3,2.0,11.0,4,9,8.50424056047898,17.7874846111695,33,-2,1
3,1,4.0,3.0,5,9,6.360646754537108,16.42010233490123,34,2,0
2,0,6.0,0.0,5,9,6.161804299288726,17.660184355546704,1,2,0
4,0,10.0,0.0,5,9,5.837872022915264,18.963495434353092,1,4,0
5,0,14.0,0.0,6,7,4.922819350677636,23.281700129153204,1,5,0
4,1,18.0,0.0,6,8,4.9696193234172235,21.665713846722486,1,3,0
4,0,22.0,0.0,6,7,4.948604802877683,25.16945805866717,1,4,0
5,0,26.0,0.0,7,6,4.030853052529608,30.555212684676956,1,5,0
5,1,31.0,0.0,7,6,4.063683805903016,30.612584321290885,1,4,0
5,1,36.0,0.0,7,6,3.9953115362851506,29.473364082696435,1,4,0
6,0,42.0,0.0,7,5,3.9850675995973184,36.45794550102184,1,6,0
8,1,49.0,0.0,8,5,3.473648966930723,35.54996249477254,1,7,0
7,1,56.0,0.0,8,5,3.494881436072993,36.11501469132357,1,6,0
8,0,64.0,0.0,8,5,3.4729992799032954,35.307173785239414,1,8,0
8,1,72.0,0.0,8,6,3.472674591170528,29.54473933115986,1,7,0
8,0,80.0,0.0,8,5,3.4725709871771526,35.54996298458137,1,8,0
8,0,88.0,0.0,8,5,3.472510156447586,36.897470245521404,1,8,0
8,1,96.0,0.0,8,6,3.4725,29.90898737413573,1,7,0
8,0,104.0,0.0,8,5,3.4725,37.82145024210455,1,8,0
8,0,112.0,0.0,8,4,3.472503226051347,47.1090719937972,1,8,0
8,1,120.0,0.0,8,5,3.4725,38.12859660249712,1,7,0
8,1,128.0,0.0,8,4,3.4725036246448306,44.693534898675814,1,7,0
8,0,136.0,0.0,8,4,3.472504206702062,43.76403878934502,1,8,0
8,0,144.0,0.0,8,3,3.4725,60.47838873607748,1,8,0
8,1,152.0,0.0,8,4,3.4725,45.41258210598507,1,7,0
8,0,160.0,0.0,8,4,3.4725031604221277,46.3693354679087,1,8,0
8,0,168.0,0.0,8,4,3.4725032292729923,45.700306708292494,1,8,0
8,1,176.0,0.0,8,4,3.4725,46.976303788108645,1,7,0
8,1,184.0,0.0,8,5,3.4725035431918982,35.70618918732248,1,7,0
8,0,192.0,0.0,8,5,3.4725042423253445,35.997390547830875,1,8,0
8,0,200.0,0.0,8,4,3.4725,45.09197702913198,1,8,0
6,1,146.0,0.0,6,6,4.63,26.030349508814492,1,5,0
4,1,95.0,1.0,6,6,4.800716842983776,26.783099709313888,1,3,0
2,1,44.0,2.0,6,6,5.063956003091153,27.2026673779055,1,1,0
0,1,0.0,3.0,6,6,2.9237454057221073,26.837447514725113,1,-1,1
0,4,0.0,6.0,6,7,4.00912340471844,23.525710369108918,2,-4,1
2,3,0.0,9.0,9,6,2.683135834136022,28.177435370008755,3,-1,1
0,3,0.0,12.0,6,7,4.408539906669287,23.355245005634345,4,-3,1
0,5,0.0,16.0,7,7,4.822693769728815,24.30396116958529,5,-5,1
1,4,0.0,20.0,5,8,6.056541079461937,20.948020228687582,6,-3,1
1,4,0.0,24.0,6,7,5.4371395888255405,24.53858898432188,7,-3,1
0,4,0.0,28.0,5,7,6.423598474983491,24.24640825714379,8,-4,1
1,6,0.0,33.0,4,9,8.124088651608341,18.45754495859703,9,-5,1
1,5,0.0,38.0,5,8,6.563639635930099,21.387595098591923,10,-4,1
0,6,0.0,44.0,5,8,6.62212694687471,21.220758551454345,11,-6,1
1,7,0.0,51.0,5,8,6.139541293289818,21.312932644515364,12,-6,1
0,7,0.0,58.0,5,7,7.0630999804990156,24.80656922193626,13,-7,1
0,7,0.0,65.0,4,8,9.301410196662877,21.045892054586353,14,-7,1
0,7,0.0,72.0,1,9,46.95471703105606,18.482891455971973,15,-7,1
1,7,0.0,79.0,4,7,10.587159119513817,24.80572510314685,16,-6,1
0,7,0.0,86.0,3,8,14.199106900582569,21.14569067066477,17,-7,1
0,7,0.0,93.0,1,8,46.21762774617412,21.344614815434348,18,-7,1
0,8,0.0,100.0,2,8,23.89459367525764,21.705,19,-8,1
0,7,0.0,107.0,2,8,24.786115540862433,21.785643699837188,20,-7,1
0,7,0.0,114.0,0,9,55.56,19.17809541357026,21,-7,1
1,7,0.0,121.0,2,8,19.56074893657363,21.95601103354705,22,-6,1
0,7,0.0,128.0,2,8,20.083601514878808,21.803164390467707,23,-7,1
0,7,0.0,135.0,2,8,21.01029161411583,21.72150271642795,24,-7,1
0,7,0.0,142.0,1,8,48.021771221729,21.71303927966826,25,-7,1
0,9,0.0,150.0,1,9,49.3770131392451,19.295133367555966,26,-9,1
0,8,0.0,158.0,0,10,55.56,16.954208269199977,27,-8,1
0,8,0.0,166.0,1,9,53.539184321886864,19.380717224807295,28,-8,1
